timestamp,frame,dt,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms
1770744128.081228,2750,0.253490,210.131516,104.237419,-85.208305,2.339799,212.124527,104.404488,2.524234,4.329269,5.261383,0.500000,0.000000,0.000000,0.000000,-0.670731,CONVERGING,0,0,AI,229,229,0.373320,-0.002145,-0.005825,4.762448,-1.000000
1770744128.114669,2751,0.033196,210.131516,104.237419,-85.208305,2.339799,212.124527,104.404488,2.524234,4.329269,5.270260,0.500000,0.000000,0.000000,0.000000,-0.670731,CONVERGING,0,0,AI,229,229,0.373320,-0.002145,-0.005825,4.762448,-1.000000
1770744128.361943,2752,0.037133,210.170868,103.635956,-85.448753,2.343049,212.164566,103.794655,2.507143,4.260924,5.278073,0.500000,0.000000,0.000000,0.000000,-0.739076,CONVERGING,0,0,AI,229,229,0.370391,-0.005874,0.101397,4.073232,18.023968
1770744128.398048,2753,0.245890,210.177887,103.524178,-85.497002,2.340725,212.171707,103.681198,2.517077,4.260588,5.291509,0.500000,0.000000,0.000000,0.000000,-0.739412,CONVERGING,0,0,AI,229,229,0.370391,-0.005974,0.103487,4.070373,-1.000000
1770744128.434436,2754,0.036950,210.185028,103.408638,-85.540459,2.332752,212.178970,103.564148,2.526188,4.249332,5.300905,0.500000,0.000000,0.000000,0.000000,-0.750668,CONVERGING,0,0,AI,229,229,0.370391,-0.005973,0.102802,4.084698,-1.000000
1770744128.684945,2755,0.037291,210.215118,102.916054,-85.725464,2.339768,212.209549,103.065125,2.520637,4.249332,5.310242,0.500000,0.000000,0.000000,0.000000,-0.750668,CONVERGING,0,0,AI,229,229,0.369865,-0.003506,0.038264,4.468381,20.073891
1770744128.720723,2756,0.248303,210.221954,102.800339,-85.764771,2.332029,212.216492,102.948044,2.529016,4.355654,5.318053,0.500000,0.000000,0.000000,0.000000,-0.644346,CONVERGING,0,0,AI,229,229,0.369865,-0.003617,0.041015,4.456434,-1.000000
1770744128.757194,2757,0.037003,210.228622,102.685455,-85.811790,2.331676,212.223282,102.831520,2.538609,4.462407,5.314720,0.500000,0.000000,0.000000,0.000000,-0.537593,CONVERGING,0,0,AI,229,229,0.369865,-0.002748,0.018463,4.603748,-1.000000
1770744129.002743,2758,0.037641,210.260254,102.111046,-86.037903,2.340735,212.255478,102.249237,2.531211,4.462407,5.305366,0.500000,0.000000,0.000000,0.000000,-0.537593,CONVERGING,0,0,AI,229,229,0.369391,-0.006723,0.134825,3.838829,20.468950
1770744129.039516,2759,0.242513,210.266205,101.998711,-86.084770,2.339358,212.261536,102.135269,2.540918,4.270566,5.300977,0.500000,0.000000,0.000000,0.000000,-0.729434,CONVERGING,0,0,AI,229,229,0.369391,-0.006722,0.134057,3.856391,-1.000000
1770744129.074522,2760,0.037495,210.266205,101.998711,-86.084770,2.339358,212.261536,102.135269,2.540918,4.078965,5.315532,0.500000,0.000000,0.000000,0.000000,-0.921035,CONVERGING,0,0,AI,229,229,0.369391,-0.006722,0.134057,3.856391,-1.000000
1770744129.318585,2761,0.036299,210.297501,101.378632,-86.323448,2.336496,212.293381,101.506882,2.545446,4.071802,5.339828,0.500000,0.000000,0.000000,0.000000,-0.928198,CONVERGING,0,0,AI,229,229,0.369623,-0.006062,0.130089,3.826038,19.593716
1770744129.354961,2762,0.243726,210.302841,101.271271,-86.363426,2.339964,212.298813,101.398125,2.553680,3.999108,5.354999,0.500000,0.000000,0.000000,0.000000,-1.000892,CONVERGING,0,0,AI,229,229,0.369623,-0.005541,0.115821,3.927844,-1.000000
1770744129.388261,2763,0.033340,210.302841,101.271271,-86.363426,2.339964,212.298813,101.398125,2.553680,3.927844,5.375069,0.500000,0.000000,0.000000,0.000000,-1.072156,CONVERGING,0,0,AI,229,229,0.369623,-0.005541,0.115821,3.927844,-1.000000
1770744129.637777,2764,0.034736,210.331726,100.653946,-86.584633,2.336758,212.328171,100.773094,2.563161,3.927844,5.396956,0.500000,0.000000,0.000000,0.000000,-1.072156,CONVERGING,0,0,AI,229,229,0.370053,-0.005274,0.105933,4.014844,18.833637
1770744129.675250,2765,0.252448,210.336838,100.540512,-86.627831,2.336199,212.333374,100.658157,2.572019,3.927844,5.413650,0.500000,0.000000,0.000000,0.000000,-1.072156,CONVERGING,0,0,AI,229,229,0.370053,-0.005431,0.109558,4.002905,-1.000000
1770744129.713881,2766,0.036050,210.342117,100.420357,-86.670166,2.342859,212.338745,100.536522,2.580788,3.927844,5.428342,0.500000,0.000000,0.000000,0.000000,-1.072156,CONVERGING,0,0,AI,229,229,0.370053,-0.004691,0.089736,4.138504,-1.000000
1770744129.956963,2767,0.038187,210.362274,99.948364,-86.833527,2.333877,212.363983,99.942131,2.577039,3.927844,5.441270,0.500000,0.000000,0.000000,0.000000,-1.072156,CONVERGING,0,0,AI,229,229,0.370395,-0.004149,0.075844,4.217684,19.536972
1770744129.991065,2768,0.241511,210.366974,99.832924,-86.869904,2.333877,212.363983,99.942131,2.583138,3.965374,5.452647,0.500000,0.000000,0.000000,0.000000,-1.034626,CONVERGING,0,0,AI,229,229,0.370395,-0.004222,0.077412,4.216233,-1.000000
1770744130.029666,2769,0.038369,210.371613,99.717537,-86.913391,2.332542,212.368713,99.825226,2.591986,4.008874,5.459056,0.500000,0.000000,0.000000,0.000000,-0.991126,CONVERGING,0,0,AI,229,229,0.370395,-0.003420,0.056389,4.356910,-1.000000
1770744130.278486,2770,0.035670,210.393707,99.136505,-87.111412,2.338495,212.391159,99.237289,2.586065,4.008874,5.461871,0.500000,0.000000,0.000000,0.000000,-0.991126,CONVERGING,0,0,AI,229,229,0.370641,-0.006818,0.155056,3.721269,21.111250
1770744130.313540,2771,0.248499,210.397827,99.022926,-87.152855,2.336907,212.395355,99.122269,2.594618,4.008874,5.465914,0.500000,0.000000,0.000000,0.000000,-0.991126,CONVERGING,0,0,AI,229,229,0.370641,-0.005818,0.128020,3.906332,-1.000000
1770744130.348413,2772,0.034878,210.397827,99.022926,-87.152855,2.336907,212.395355,99.122269,2.594618,4.008874,5.469472,0.500000,0.000000,0.000000,0.000000,-0.991126,CONVERGING,0,0,AI,229,229,0.370641,-0.005818,0.128020,3.906332,-1.000000
1770744130.597479,2773,0.034052,210.419403,98.408737,-87.343353,2.337074,212.417252,98.501442,2.609280,4.008874,5.472603,0.500000,0.000000,0.000000,0.000000,-0.991126,CONVERGING,0,0,AI,229,229,0.371229,-0.007291,0.175759,3.585814,18.827677
1770744130.637959,2774,0.253920,210.423080,98.300095,-87.379585,2.339617,212.420990,98.391533,2.616704,3.954618,5.475358,0.500000,0.000000,0.000000,0.000000,-1.045382,CONVERGING,0,0,AI,229,229,0.371229,-0.007291,0.174751,3.606797,-1.000000
1770744130.673814,2775,0.037473,210.426895,98.182320,-87.417145,2.345794,212.424866,98.272446,2.624477,3.906332,5.482991,0.500000,0.000000,0.000000,0.000000,-1.093668,CONVERGING,0,0,AI,229,229,0.371229,-0.006354,0.149363,3.781149,-1.000000
1770744130.924396,2776,0.034085,210.444656,97.595619,-87.606918,2.346026,212.442917,97.679131,2.640792,3.906332,5.492390,0.500000,0.000000,0.000000,0.000000,-1.093668,CONVERGING,0,0,AI,229,229,0.371634,-0.004335,0.097614,4.077415,20.437479
1770744130.961772,2777,0.253510,210.444656,97.595619,-87.606918,2.346026,212.442917,97.679131,2.640792,3.906332,5.498924,0.500000,0.000000,0.000000,0.000000,-1.093668,CONVERGING,0,0,AI,229,229,0.371634,-0.004335,0.097614,4.077415,-1.000000
1770744130.997265,2778,0.036062,210.447784,97.484947,-87.640678,2.342020,212.446091,97.567276,2.647874,3.906332,5.504673,0.500000,0.000000,0.000000,0.000000,-1.093668,CONVERGING,0,0,AI,229,229,0.371634,-0.003500,0.075603,4.224985,-1.000000
1770744131.247868,2779,0.035237,210.463486,96.877022,-87.847809,2.338235,212.462082,96.952133,2.659881,3.843740,5.509732,0.500000,0.000000,0.000000,0.000000,-1.156260,CONVERGING,0,0,AI,229,229,0.371857,-0.006181,0.155269,3.734105,20.017862
1770744131.284666,2780,0.251468,210.466309,96.759567,-87.885185,2.344837,212.464951,96.833374,2.667726,3.881042,5.520193,0.500000,0.000000,0.000000,0.000000,-1.118958,CONVERGING,0,0,AI,229,229,0.371857,-0.005567,0.138375,3.855753,-1.000000
1770744131.318283,2781,0.033852,210.466309,96.759567,-87.885185,2.344837,212.464951,96.833374,2.667726,3.855753,5.523565,0.500000,0.000000,0.000000,0.000000,-1.144247,CONVERGING,0,0,AI,229,229,0.371857,-0.005567,0.138375,3.855753,-1.000000
1770744131.568905,2782,0.034560,210.480408,96.144539,-88.071251,2.340383,212.479279,96.211853,2.679680,3.826307,5.530302,0.500000,0.000000,0.000000,0.000000,-1.173693,CONVERGING,0,0,AI,229,229,0.372571,-0.005616,0.145431,3.796862,19.538641
1770744131.605782,2783,0.252305,210.482803,96.030106,-88.109550,2.337459,212.481720,96.096085,2.687437,3.826307,5.538148,0.500000,0.000000,0.000000,0.000000,-1.173693,CONVERGING,0,0,AI,229,229,0.372571,-0.005757,0.148462,3.792150,-1.000000
1770744131.643985,2784,0.039138,210.485275,95.911240,-88.144257,2.343695,212.484222,95.976006,2.694544,3.826307,5.543991,0.500000,0.000000,0.000000,0.000000,-1.173693,CONVERGING,0,0,AI,229,229,0.372571,-0.005849,0.150059,3.796627,-1.000000
1770744131.895093,2785,0.034623,210.494659,95.423393,-88.284912,2.338654,212.495834,95.368813,2.714915,3.855753,5.549134,0.500000,0.000000,0.000000,0.000000,-1.144247,CONVERGING,0,0,AI,229,229,0.373030,-0.003597,0.090247,4.174806,20.128727
1770744131.931620,2786,0.253269,210.496689,95.310204,-88.320648,2.338654,212.495834,95.368813,2.720911,3.855753,5.550833,0.500000,0.000000,0.000000,0.000000,-1.144247,CONVERGING,0,0,AI,229,229,0.373030,-0.003597,0.090033,4.186627,-1.000000
1770744131.972241,2787,0.040451,210.498718,95.191940,-88.354729,2.344461,212.497894,95.249367,2.727977,3.855753,5.553388,0.500000,0.000000,0.000000,0.000000,-1.144247,CONVERGING,0,0,AI,229,229,0.373030,-0.003597,0.089755,4.198940,-1.000000
1770744132.222670,2788,0.035244,210.507690,94.580147,-88.540779,2.339556,212.507034,94.631081,2.751014,3.855753,5.555636,0.500000,0.000000,0.000000,0.000000,-1.144247,CONVERGING,0,0,AI,229,229,0.373606,-0.004373,0.120013,3.999527,20.885944
1770744132.259969,2789,0.250769,210.507690,94.580147,-88.540779,2.344966,212.508621,94.511276,2.752479,3.927640,5.557614,0.500000,0.000000,0.000000,0.000000,-1.072360,CONVERGING,0,0,AI,229,229,0.373606,-0.004373,0.120013,3.999527,-1.000000
1770744132.293866,2790,0.035640,210.509232,94.461571,-88.575836,2.344966,212.508621,94.511276,2.758344,3.999527,5.552454,0.500000,0.000000,0.000000,0.000000,-1.000473,CONVERGING,0,0,AI,229,229,0.373606,-0.003968,0.108956,4.082623,-1.000000
1770744132.560250,2791,0.039151,210.516754,93.851891,-88.741631,2.334923,212.516266,93.895813,2.771603,3.999527,5.543600,0.500000,0.000000,0.000000,0.000000,-1.000473,CONVERGING,0,0,AI,229,229,0.374253,-0.005547,0.155796,3.779968,20.025015
1770744132.596203,2792,0.263146,210.517899,93.739708,-88.769218,2.331470,212.517441,93.782669,2.777527,3.999527,5.538397,0.500000,0.000000,0.000000,0.000000,-1.000473,CONVERGING,0,0,AI,229,229,0.374253,-0.005683,0.158567,3.776591,-1.000000
1770744132.635786,2793,0.038005,210.519272,93.608894,-88.802132,2.332977,212.518829,93.650703,2.784407,3.999527,5.533817,0.500000,0.000000,0.000000,0.000000,-1.000473,CONVERGING,0,0,AI,229,229,0.374253,-0.004930,0.138091,3.921361,-1.000000
1770744132.881888,2794,0.035373,210.524338,93.119667,-88.919487,2.335346,212.524994,93.045761,2.803553,3.999527,5.529788,0.500000,0.000000,0.000000,0.000000,-1.000473,CONVERGING,0,0,AI,229,229,0.374585,-0.005094,0.141266,3.898016,21.082640
1770744132.915044,2795,0.245325,210.525330,93.008858,-88.942657,2.335346,212.524994,93.045761,2.807393,3.999527,5.526242,0.500000,0.000000,0.000000,0.000000,-1.000473,CONVERGING,0,0,AI,229,229,0.374585,-0.004203,0.117380,4.060203,-1.000000
1770744132.950300,2796,0.035507,210.526428,92.884483,-88.970764,2.339914,212.526108,92.920410,2.813213,3.999527,5.523121,0.500000,0.000000,0.000000,0.000000,-1.000473,CONVERGING,0,0,AI,229,229,0.374585,-0.004203,0.116805,4.076224,-1.000000
1770744133.223329,2797,0.043456,210.531052,92.243202,-89.120911,2.333852,212.530823,92.273888,2.835066,3.960444,5.520375,0.500000,0.000000,0.000000,0.000000,-1.039556,CONVERGING,0,0,AI,229,229,0.375319,-0.006160,0.173535,3.747269,24.429798
1770744133.257171,2798,0.263152,210.531052,92.243202,-89.120911,2.333852,212.530823,92.273888,2.835066,3.909689,5.521710,0.500000,0.000000,0.000000,0.000000,-1.090311,CONVERGING,0,0,AI,229,229,0.375319,-0.006160,0.173535,3.747269,-1.000000
1770744133.292108,2799,0.034374,210.531799,92.117569,-89.148613,2.337989,212.531586,92.147285,2.840814,3.905151,5.526351,0.500000,0.000000,0.000000,0.000000,-1.094849,CONVERGING,0,0,AI,229,229,0.375319,-0.005279,0.149695,3.912287,-1.000000
1770744133.544966,2800,0.035822,210.535339,91.517029,-89.264000,2.338076,212.535172,91.542717,2.869988,3.838992,5.529043,0.500000,0.000000,0.000000,0.000000,-1.161008,CONVERGING,0,0,AI,229,229,0.375929,-0.006633,0.195784,3.579622,20.393372
1770744133.579761,2801,0.251890,210.535873,91.400612,-89.283058,2.330028,212.535721,91.425636,2.874142,3.837303,5.537600,0.500000,0.000000,0.000000,0.000000,-1.162697,CONVERGING,0,0,AI,229,229,0.375929,-0.006716,0.196727,3.589841,-1.000000
1770744133.612815,2802,0.032978,210.535873,91.400612,-89.283058,2.330028,212.535721,91.425636,2.874142,3.822643,5.542911,0.500000,0.000000,0.000000,0.000000,-1.177357,CONVERGING,0,0,AI,229,229,0.375929,-0.006716,0.196727,3.589841,-1.000000
1770744133.866668,2803,0.036899,210.538879,90.785858,-89.383789,2.337370,212.538757,90.807365,2.889251,3.822643,5.548931,0.500000,0.000000,0.000000,0.000000,-1.177357,CONVERGING,0,0,AI,229,229,0.375972,-0.003169,0.100381,4.225168,18.102646
1770744133.901726,2804,0.252658,210.539215,90.676773,-89.399597,2.336039,212.539108,90.697731,2.892706,3.829778,5.553700,0.500000,0.000000,0.000000,0.000000,-1.170222,CONVERGING,0,0,AI,229,229,0.375972,-0.003399,0.105962,4.199098,-1.000000
1770744133.935668,2805,0.033895,210.539642,90.556862,-89.419792,2.342889,212.539536,90.577118,2.896847,3.829778,5.557213,0.500000,0.000000,0.000000,0.000000,-1.170222,CONVERGING,0,0,AI,229,229,0.375972,-0.002764,0.088991,4.316244,-1.000000
1770744134.190486,2806,0.034057,210.540985,89.978760,-89.516273,2.330169,212.540909,89.995644,2.926343,3.772623,5.560561,0.500000,0.000000,0.000000,0.000000,-1.227377,CONVERGING,0,0,AI,229,229,0.376555,-0.005455,0.166560,3.797976,20.334721
1770744134.224540,2807,0.253984,210.540985,89.978760,-89.516273,2.330169,212.540909,89.995644,2.926343,3.797976,5.568994,0.500000,0.000000,0.000000,0.000000,-1.202024,CONVERGING,0,0,AI,229,229,0.376555,-0.005455,0.166560,3.797976,-1.000000
1770744134.261031,2808,0.036820,210.541122,89.857124,-89.536743,2.338460,212.541061,89.873299,2.930607,3.855131,5.571923,0.500000,0.000000,0.000000,0.000000,-1.144869,CONVERGING,0,0,AI,229,229,0.376555,-0.004582,0.142897,3.961327,-1.000000
1770744134.512307,2809,0.035357,210.541336,89.254150,-89.635864,2.342629,212.541290,89.266861,2.948439,3.839377,5.569927,0.500000,0.000000,0.000000,0.000000,-1.160623,CONVERGING,0,0,AI,229,229,0.376836,-0.005257,0.162319,3.880779,18.562555
1770744134.548827,2810,0.251279,210.541382,89.137978,-89.656303,2.337080,212.541351,89.149971,2.952552,3.876254,5.571740,0.500000,0.000000,0.000000,0.000000,-1.123746,CONVERGING,0,0,AI,229,229,0.376836,-0.005431,0.165991,3.871728,-1.000000
1770744134.587516,2811,0.036915,210.541382,89.137978,-89.656303,2.337080,212.541351,89.149971,2.952552,3.876254,5.569228,0.500000,0.000000,0.000000,0.000000,-1.123746,CONVERGING,0,0,AI,229,229,0.376836,-0.005431,0.165991,3.871728,-1.000000
1770744134.850397,2812,0.039419,210.540390,88.518562,-89.755913,2.331837,212.540039,88.417473,2.963452,3.876254,5.568346,0.500000,0.000000,0.000000,0.000000,-1.123746,CONVERGING,0,0,AI,229,229,0.377239,-0.006063,0.190384,3.702090,18.243313
1770744134.884040,2813,0.260463,210.540054,88.409470,-89.770805,2.331837,212.540039,88.417473,2.965920,3.871728,5.567569,0.500000,0.000000,0.000000,0.000000,-1.128272,CONVERGING,0,0,AI,229,229,0.377239,-0.006239,0.193916,3.694581,-1.000000
1770744134.919804,2814,0.035690,210.539642,88.286308,-89.790833,2.338000,212.539627,88.293610,2.970097,3.834852,5.567320,0.500000,0.000000,0.000000,0.000000,-1.165148,CONVERGING,0,0,AI,229,229,0.377239,-0.006239,0.192707,3.719623,-1.000000
1770744135.184223,2815,0.038617,210.537735,87.682472,-89.877831,2.350291,212.537735,87.686737,2.994849,3.797976,5.570478,0.500000,0.000000,0.000000,0.000000,-1.202024,CONVERGING,0,0,AI,229,229,0.377514,-0.005971,0.193967,3.667580,19.354820
1770744135.220447,2816,0.262054,210.537399,87.567062,-89.894127,2.343182,212.537399,87.570755,2.998174,3.784233,5.575470,0.500000,0.000000,0.000000,0.000000,-1.215767,CONVERGING,0,0,AI,229,229,0.377514,-0.005488,0.180219,3.770489,-1.000000
1770744135.257247,2817,0.035506,210.537399,87.567062,-89.894127,2.334956,212.537003,87.456131,2.998784,3.770489,5.579854,0.500000,0.000000,0.000000,0.000000,-1.229511,CONVERGING,0,0,AI,229,229,0.377514,-0.005488,0.180219,3.770489,-1.000000
1770744135.518728,2818,0.037720,210.534683,86.867775,-89.978416,2.337444,212.534683,86.868530,3.032120,3.770489,5.584537,0.500000,0.000000,0.000000,0.000000,-1.229511,CONVERGING,0,0,AI,229,229,0.378234,-0.002046,0.075372,4.512529,21.842480
1770744135.555879,2819,0.259085,210.534683,86.867775,-89.978416,2.337444,212.534683,86.868530,3.032120,3.770489,5.588163,0.500000,0.000000,0.000000,0.000000,-1.229511,CONVERGING,0,0,AI,229,229,0.378234,-0.002046,0.075372,4.512529,-1.000000
1770744135.594003,2820,0.041485,210.534012,86.743355,-89.994080,2.341172,212.534012,86.743561,3.035446,3.770489,5.591354,0.500000,0.000000,0.000000,0.000000,-1.229511,CONVERGING,0,0,AI,229,229,0.378234,-0.001262,0.054818,4.649758,-1.000000
1770744135.853780,2821,0.037653,210.530487,86.137749,-90.066193,2.329077,212.530487,86.135437,3.063082,3.770489,5.594162,0.500000,0.000000,0.000000,0.000000,-1.229511,CONVERGING,0,0,AI,229,229,0.378681,-0.006009,0.190520,3.773860,19.635439
1770744135.891003,2822,0.258843,210.529709,86.023224,-90.083992,2.329262,212.529709,86.020294,3.066669,3.772175,5.596634,0.500000,0.000000,0.000000,0.000000,-1.227825,CONVERGING,0,0,AI,229,229,0.378681,-0.006009,0.189437,3.796546,-1.000000
1770744135.926945,2823,0.035518,210.528778,85.902771,-90.098999,2.337343,212.528778,85.899315,3.069875,3.785203,5.598646,0.500000,0.000000,0.000000,0.000000,-1.214797,CONVERGING,0,0,AI,229,229,0.378681,-0.005247,0.168476,3.943853,-1.000000
1770744136.190877,2824,0.036386,210.524216,85.309578,-90.174187,2.339394,212.524200,85.303497,3.099319,3.870200,5.599228,0.500000,0.000000,0.000000,0.000000,-1.129800,CONVERGING,0,0,AI,229,229,0.379303,-0.002565,0.093211,4.424887,21.013975
1770744136.229987,2825,0.265454,210.523300,85.191719,-90.186890,2.344446,212.523285,85.185196,3.101960,4.184370,5.592048,0.500000,0.000000,0.000000,0.000000,-0.815630,CONVERGING,0,0,AI,229,229,0.379303,-0.002565,0.092824,4.436494,-1.000000
1770744136.264279,2826,0.036487,210.523300,85.191719,-90.186890,2.344446,212.523285,85.185196,3.101960,4.430691,5.558630,0.500000,0.000000,0.000000,0.000000,-0.569309,CONVERGING,0,0,AI,229,229,0.379303,-0.002565,0.092824,4.436494,-1.000000
1770744136.523125,2827,0.037515,210.518173,84.567810,-90.248375,2.332755,212.518158,84.559143,3.118254,4.430691,5.516886,0.500000,0.000000,0.000000,0.000000,-0.569309,CONVERGING,0,0,AI,229,229,0.379889,-0.003736,0.131790,4.195924,19.325972
1770744136.558580,2828,0.256198,210.517227,84.457481,-90.261925,2.334918,212.517212,84.448341,3.120989,4.317965,5.489018,0.500000,0.000000,0.000000,0.000000,-0.682035,CONVERGING,0,0,AI,229,229,0.379889,-0.003736,0.131194,4.211043,-1.000000
1770744136.594509,2829,0.034769,210.516281,84.339478,-90.270592,2.341711,212.516266,84.330032,3.122822,4.219011,5.475316,0.500000,0.000000,0.000000,0.000000,-0.780989,CONVERGING,0,0,AI,229,229,0.379889,-0.003736,0.130458,4.226979,-1.000000
1770744136.852673,2830,0.036176,210.511963,83.739433,-90.300461,2.340283,212.511932,83.728943,3.138852,4.215906,5.468700,0.500000,0.000000,0.000000,0.000000,-0.784094,CONVERGING,0,0,AI,229,229,0.380031,-0.003555,0.128386,4.220769,20.355701
1770744136.887483,2831,0.256832,210.511963,83.739433,-90.300461,2.340283,212.511932,83.728943,3.138852,4.220769,5.459613,0.500000,0.000000,0.000000,0.000000,-0.779231,CONVERGING,0,0,AI,229,229,0.380031,-0.003555,0.128386,4.220769,-1.000000
1770744136.922026,2832,0.036256,210.511185,83.625153,-90.300896,2.332719,212.511154,83.614647,3.139097,4.223874,5.451038,0.500000,0.000000,0.000000,0.000000,-0.776126,CONVERGING,0,0,AI,229,229,0.380031,-0.003555,0.127581,4.235578,-1.000000
1770744137.177154,2833,0.035078,210.507401,83.045593,-90.310265,2.332282,212.507370,83.034760,3.156342,4.223874,5.443370,0.500000,0.000000,0.000000,0.000000,-0.776126,CONVERGING,0,0,AI,229,229,0.380640,-0.003986,0.140467,4.149093,19.040346
1770744137.212139,2834,0.254263,210.506760,82.935020,-90.313812,2.333975,212.506729,82.924065,3.156969,4.220769,5.436733,0.500000,0.000000,0.000000,0.000000,-0.779231,CONVERGING,0,0,AI,229,229,0.380640,-0.003986,0.139645,4.164660,-1.000000
1770744137.250455,2835,0.037503,210.505951,82.814415,-90.315125,2.339940,212.505920,82.803413,3.157335,4.215906,5.431190,0.500000,0.000000,0.000000,0.000000,-0.784094,CONVERGING,0,0,AI,229,229,0.380640,-0.004140,0.142720,4.156445,-1.000000
1770744137.518949,2836,0.036100,210.501953,82.204002,-90.329674,2.332495,212.501923,82.192497,3.169547,4.203484,5.426668,0.500000,0.000000,0.000000,0.000000,-0.796516,CONVERGING,0,0,AI,229,229,0.380970,-0.004183,0.141705,4.180238,25.836706
1770744137.555952,2837,0.270516,210.501144,82.093193,-90.328728,2.330325,212.501114,82.081718,3.169547,4.203546,5.423706,0.500000,0.000000,0.000000,0.000000,-0.796454,CONVERGING,0,0,AI,229,229,0.380970,-0.004183,0.140762,4.196049,-1.000000
1770744137.591810,2838,0.036178,210.501144,82.093193,-90.328728,2.330325,212.501114,82.081718,3.169547,4.196049,5.420647,0.500000,0.000000,0.000000,0.000000,-0.803951,CONVERGING,0,0,AI,229,229,0.380970,-0.004183,0.140762,4.196049,-1.000000
1770744137.861438,2839,0.037542,210.496643,81.494156,-90.346367,2.342859,212.495712,81.362480,3.181928,4.196049,5.418676,0.500000,0.000000,0.000000,0.000000,-0.803951,CONVERGING,0,0,AI,229,229,0.381056,-0.003548,0.127446,4.290738,19.096613
1770744137.898479,2840,0.268785,210.495743,81.374710,-90.350342,2.342859,212.495712,81.362480,3.182585,4.196049,5.416672,0.500000,0.000000,0.000000,0.000000,-0.803951,CONVERGING,0,0,AI,229,229,0.381056,-0.003548,0.126666,4.306136,-1.000000
1770744137.934357,2841,0.036429,210.494904,81.253769,-90.352104,2.345740,212.494873,81.241478,3.182982,4.196049,5.414908,0.500000,0.000000,0.000000,0.000000,-0.803951,CONVERGING,0,0,AI,229,229,0.381056,-0.003548,0.125837,4.321523,-1.000000
1770744138.200703,2842,0.036800,210.491241,80.666405,-90.348106,2.327761,212.491211,80.654251,3.202833,4.196049,5.413356,0.500000,0.000000,0.000000,0.000000,-0.803951,CONVERGING,0,0,AI,229,229,0.381356,-0.003244,0.119411,4.349130,18.975019
1770744138.236502,2843,0.265020,210.490555,80.553375,-90.350143,2.329286,212.490524,80.541153,3.203170,4.243394,5.411991,0.500000,0.000000,0.000000,0.000000,-0.756606,CONVERGING,0,0,AI,229,229,0.381356,-0.003244,0.118712,4.362607,-1.000000
1770744138.272908,2844,0.036574,210.489716,80.425934,-90.348991,2.333734,212.489685,80.413750,3.203047,4.298437,5.406244,0.500000,0.000000,0.000000,0.000000,-0.701563,CONVERGING,0,0,AI,229,229,0.381356,-0.002659,0.102705,4.472568,-1.000000
1770744138.540011,2845,0.034962,210.485580,79.823013,-90.351463,2.336954,212.485550,79.810745,3.215316,4.313829,5.397607,0.500000,0.000000,0.000000,0.000000,-0.686171,CONVERGING,0,0,AI,229,229,0.381613,-0.002738,0.104340,4.449643,19.768476
1770744138.575679,2846,0.267419,210.484863,79.712105,-90.348778,2.333151,212.484833,79.699928,3.214919,4.335327,5.390510,0.500000,0.000000,0.000000,0.000000,-0.664673,CONVERGING,0,0,AI,229,229,0.381613,-0.002738,0.103686,4.461196,-1.000000
1770744138.609681,2847,0.034537,210.484863,79.712105,-90.348778,2.333151,212.484833,79.699928,3.214919,4.355869,5.382755,0.500000,0.000000,0.000000,0.000000,-0.644131,CONVERGING,0,0,AI,229,229,0.381613,-0.002738,0.103686,4.461196,-1.000000
1770744138.877902,2848,0.034843,210.480194,79.004395,-90.353271,2.337064,212.480164,78.992065,3.233002,4.406125,5.374733,0.500000,0.000000,0.000000,0.000000,-0.593875,CONVERGING,0,0,AI,229,229,0.381732,-0.002411,0.094143,4.572413,19.700527
1770744138.912018,2849,0.267575,210.480194,79.004395,-90.353271,2.337064,212.480164,78.992065,3.233002,4.455419,5.363588,0.500000,0.000000,0.000000,0.000000,-0.544581,CONVERGING,0,0,AI,229,229,0.381732,-0.002411,0.094143,4.572413,-1.000000
1770744138.946829,2850,0.034498,210.479523,78.888168,-90.346886,2.329270,212.479492,78.876060,3.231886,4.461196,5.350858,0.500000,0.000000,0.000000,0.000000,-0.538804,CONVERGING,0,0,AI,229,229,0.381732,-0.002640,0.099412,4.546075,-1.000000
1770744139.215016,2851,0.034339,210.476364,78.297791,-90.333733,2.340253,212.476334,78.286140,3.247995,4.461196,5.340875,0.500000,0.000000,0.000000,0.000000,-0.538804,CONVERGING,0,0,AI,229,229,0.382017,-0.003103,0.111243,4.455757,19.648314
1770744139.249896,2852,0.268980,210.475769,78.188705,-90.334404,2.340985,212.475739,78.177032,3.248056,4.464509,5.332299,0.500000,0.000000,0.000000,0.000000,-0.535491,CONVERGING,0,0,AI,229,229,0.382017,-0.003103,0.110577,4.467821,-1.000000
1770744139.284786,2853,0.034919,210.475037,78.065514,-90.332733,2.344045,212.475006,78.053902,3.247796,4.470195,5.324433,0.500000,0.000000,0.000000,0.000000,-0.529805,CONVERGING,0,0,AI,229,229,0.382017,-0.003103,0.109784,4.481393,-1.000000
