timestamp,frame,dt,fps,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms,sne_time_ms,mask_iou,edge_dev_mean_px,edge_dev_median_px,edge_dev_max_px,gt_nozzle_edge_dist
1772180544.654909,175,0.006042,104.284645,-246.648163,18.215418,90.801453,2.335661,-248.647964,18.187443,3.189603,5.455401,5.128977,0.421952,0.000000,0.000000,0.000000,0.455401,PAINTING,1,-1,LUNA,250,269,0.473739,0.001420,-0.048658,5.644589,62.530279,60.710907,0.981755,8.192000,6.000000,34.000000,3.073203
1772180544.662444,176,0.370647,104.281669,-246.648163,18.215418,90.801453,2.339800,-248.649658,18.294298,3.189603,5.455401,5.126675,0.421952,0.000000,0.000000,0.000000,0.455401,PAINTING,1,-1,LUNA,250,269,0.473739,0.001477,-0.051876,5.677102,-1.000000,-1.000000,0.981755,8.192000,6.000000,34.000000,3.073004
1772180544.669890,177,0.007504,102.043824,-246.649857,18.322474,90.807167,2.339800,-248.649658,18.294298,3.193683,5.461800,5.127759,0.433150,0.000000,0.000000,0.000000,0.461800,PAINTING,1,-1,LUNA,250,269,0.473739,0.001518,-0.053891,5.695137,-1.000000,-1.000000,0.981755,8.192000,6.000000,34.000000,3.072189
1772180545.051936,178,0.007447,100.587408,-246.663544,19.152887,90.846146,2.337560,-248.663330,19.123352,3.197763,5.468135,5.130846,0.444237,0.000000,0.000000,0.000000,0.468135,PAINTING,1,-1,LUNA,250,269,0.473478,0.001420,-0.052052,5.681761,58.124304,54.541349,0.982544,7.592000,6.000000,22.000000,3.066307
1772180545.058879,179,0.382070,100.586876,-246.663544,19.152887,90.846146,2.337560,-248.663330,19.123352,3.197763,5.475970,5.133625,0.457948,0.000000,0.000000,0.000000,0.475970,PAINTING,1,-1,LUNA,250,269,0.473478,0.001360,-0.050948,5.673736,-1.000000,-1.000000,0.982544,7.592000,6.000000,22.000000,3.066307
1772180545.066027,180,0.006913,98.966014,-246.663544,19.152887,90.846146,2.328213,-248.665237,19.239351,3.204405,5.488196,5.136126,0.479343,0.000000,0.000000,0.000000,0.488196,PAINTING,1,-1,LUNA,250,269,0.473478,0.001325,-0.050285,5.668921,-1.000000,-1.000000,0.982544,7.592000,6.000000,22.000000,3.066113
1772180545.421570,181,0.007157,98.634057,-246.678879,20.069500,90.884613,2.338327,-248.678635,20.038622,3.208295,5.518332,5.137354,0.500000,0.000000,0.000000,0.000000,0.518332,PAINTING,1,-1,LUNA,250,269,0.471548,0.001264,-0.047837,5.644194,54.469585,51.338673,0.986529,7.404000,6.000000,24.000000,3.060512
1772180545.427458,182,0.355530,98.636120,-246.678879,20.069500,90.884613,2.338327,-248.678635,20.038622,3.208295,5.558420,5.138460,0.500000,0.000000,0.000000,0.000000,0.558420,PAINTING,1,-1,LUNA,250,269,0.471548,0.001228,-0.046369,5.629358,-1.000000,-1.000000,0.986529,7.404000,6.000000,24.000000,3.060512
1772180545.433434,183,0.005886,98.744126,-246.678879,20.069500,90.884613,2.338327,-248.678635,20.038622,3.208295,5.581679,5.139455,0.500000,0.000000,0.000000,0.000000,0.581679,PAINTING,1,-1,LUNA,250,269,0.471548,0.001206,-0.045488,5.620456,-1.000000,-1.000000,0.986529,7.404000,6.000000,24.000000,3.060512
1772180545.799981,184,0.005968,99.788175,-246.692657,20.880573,90.913864,2.347391,-248.692398,20.848675,3.208295,5.581679,5.137582,0.500000,0.000000,0.000000,0.000000,0.581679,PAINTING,1,-1,LUNA,250,269,0.474803,0.000772,-0.034425,5.547619,61.104774,65.808535,0.979817,7.088000,7.000000,20.000000,3.052453
