timestamp,frame,dt,fps,veh_x,veh_y,veh_yaw,speed,nozzle_x,nozzle_y,nozzle_edge_dist,poly_edge_dist,driving_offset,steer_filter,steer_cmd,throttle_cmd,brake_cmd,lateral_error,paint_state,painting_enabled,dash_phase,perception_mode,ai_edge_pts,gt_edge_pts,road_mask_ratio,poly_coeff_a,poly_coeff_b,poly_coeff_c,inference_time_ms,sne_time_ms,mask_iou,edge_dev_mean_px,edge_dev_median_px,edge_dev_max_px,gt_nozzle_edge_dist
1772179820.689717,207,0.006819,101.731115,-246.741028,26.735497,90.951996,2.336792,-248.740753,26.702267,3.331241,5.916012,5.201743,0.500000,0.000000,0.000000,0.000000,0.916012,PAINTING,1,-1,LUNA,250,269,0.474499,0.002891,-0.096320,6.008704,-1.000000,-1.000000,0.987818,9.608000,7.500000,29.000000,3.082685
1772179821.053988,208,0.007082,101.122077,-246.755188,27.542612,90.979607,2.337442,-248.754898,27.508419,3.331649,5.916012,5.209403,0.500000,0.000000,0.000000,0.000000,0.916012,PAINTING,1,-1,LUNA,250,269,0.475133,0.003019,-0.100000,6.029927,59.520006,58.416128,0.986616,9.432000,6.500000,26.000000,3.075608
1772179821.060311,209,0.364272,101.124168,-246.755188,27.542612,90.979607,2.337442,-248.754898,27.508419,3.331649,5.916012,5.216296,0.500000,0.000000,0.000000,0.000000,0.916012,PAINTING,1,-1,LUNA,250,269,0.475133,0.003096,-0.102208,6.042661,-1.000000,-1.000000,0.986616,9.432000,6.500000,26.000000,3.075608
1772179821.067010,210,0.006326,101.440244,-246.755188,27.542612,90.979607,2.337442,-248.754898,27.508419,3.331649,5.916012,5.222500,0.500000,0.000000,0.000000,0.000000,0.916012,PAINTING,1,-1,LUNA,250,269,0.475133,0.003142,-0.103532,6.050301,-1.000000,-1.000000,0.986616,9.432000,6.500000,26.000000,3.075608
1772179821.436125,211,0.006702,100.916082,-246.770828,28.431997,90.998589,2.335833,-248.770523,28.397142,3.332630,5.916012,5.229050,0.500000,0.000000,0.000000,0.000000,0.916012,PAINTING,1,-1,LUNA,250,269,0.474394,0.003288,-0.107664,6.072679,54.867744,65.473318,0.987997,9.328000,6.000000,36.000000,3.072297
1772179821.443723,212,0.369110,100.916563,-246.770828,28.431997,90.998589,2.335833,-248.770523,28.397142,3.332630,5.919558,5.234945,0.500000,0.000000,0.000000,0.000000,0.919558,PAINTING,1,-1,LUNA,250,269,0.474394,0.003375,-0.110144,6.086106,-1.000000,-1.000000,0.987997,9.328000,6.000000,36.000000,3.072297
1772179821.450562,213,0.007609,99.622737,-246.770828,28.431997,90.998589,2.335833,-248.770523,28.397142,3.332630,5.931610,5.240250,0.500000,0.000000,0.000000,0.000000,0.931610,PAINTING,1,-1,LUNA,250,269,0.474394,0.003428,-0.111631,6.094162,-1.000000,-1.000000,0.987997,9.328000,6.000000,36.000000,3.072297
1772179821.809341,214,0.006834,99.468964,-246.786621,29.320654,91.008781,2.330877,-248.786316,29.285442,3.332630,5.951841,5.241336,0.500000,0.000000,0.000000,0.000000,0.951841,PAINTING,1,-1,LUNA,250,269,0.473810,0.003369,-0.109291,6.067700,55.560112,53.630829,0.989170,8.500000,6.000000,31.000000,3.066772
1772179821.816003,215,0.358775,99.468298,-246.786621,29.320654,91.008781,2.330877,-248.786316,29.285442,3.332630,5.981247,5.242313,0.500000,0.000000,0.000000,0.000000,0.981247,PAINTING,1,-1,LUNA,250,269,0.473810,0.003333,-0.107887,6.051823,-1.000000,-1.000000,0.989170,8.500000,6.000000,31.000000,3.066772
1772179821.823846,216,0.006671,99.707698,-246.786621,29.320654,91.008781,2.330877,-248.786316,29.285442,3.332630,6.003329,5.243192,0.500000,0.000000,0.000000,0.000000,1.003329,PAINTING,1,-1,LUNA,250,269,0.473810,0.003312,-0.107044,6.042296,-1.000000,-1.000000,0.989170,8.500000,6.000000,31.000000,3.066772
